,id,city,hotel,url,score,description,latitude,longitude
137,3,Bayeux,Domitys Les Falaises Blanches,https://www.booking.com/hotel/fr/domitys-les-falaises-blanches.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=a18860025a1b0025&srepoch=1634909957&from=searchresults&from_sr_card=1,8.8,Domitys Les Falaises Blances is 2 km from the centre of Bayeux and 9 km from the beach. ,49.27913671,-0.72042494
138,3,Bayeux,L'École Buissonnière,https://www.booking.com/hotel/fr/l-39-ecole-buissonniere-bayeux.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=25&sr_order=popularity&srpvid=a18860025a1b0025&srepoch=1634909957&from=searchresults&from_sr_card=1,9.3,"Located within 1.1 km of Museum of the Bayeux Tapestry and 1.1 km of Baron Gerard Museum in Bayeux, L'École Buissonnière provides accommodation with free WiFi and seating area. ",49.28082623,-0.69080722
139,3,Bayeux,Château Saint Gilles,https://www.booking.com/hotel/fr/chateau-saint-gilles.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=32c96000323e0104&srepoch=1634909954&from=searchresults&from_sr_card=1,9.7,"Situated in Bayeux, 4 km from Baron Gerard Museum, Château Saint Gilles features accommodation with a restaurant, free private parking, a bar and a shared lounge. ",49.249366,-0.712469
140,3,Bayeux,Hotel Le Lion D'Or et Restaurant La Table Du Lion,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=32c96000323e0104&srepoch=1634909954&from=searchresults&from_sr_card=1,8.6,This former 18th-century post office is now a charming hotel located in one of Bayeux’s oldest quarters. It offers 24-hour reception and is just 400 metres from the Bayeux Tapestry Museum. ,49.27627832,-0.69836944
141,3,Bayeux,Domaine de Bayeux,https://www.booking.com/hotel/fr/domaine-de-bayeux.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=32c96000323e0104&srepoch=1634909954&from=searchresults&from_sr_card=1,9.4,"Located in the centre of Bayeux, the Domaine de Bayeux is set in an 18th century house featuring a tree-lined park. ",49.2723256,-0.6985101
142,4,Le Havre,La Canopée - Plage - Echappée mer - 6 personnes,https://www.booking.com/hotel/fr/la-canopee-plage-echappee-mer-6-personnes.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,7.9,"Located in Le Havre, 200 metres from Le Havre Beach and less than 1 km from Eglise St-Joseph, La Canopée - Plage - Echappée mer - 6 personnes provides accommodation with amenities such as free WiFi...",49.49564584,0.09573015
143,4,Le Havre,Hotel La Bonne Adresse,https://www.booking.com/hotel/fr/des-phares.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,7.1,"Just 150 metres from Le Havre's beaches, Hotel La Bonne Adresse is located in a residential neighbourhood in Sainte-Adresse. It offers en suite rooms and free Wi-Fi. ",49.50318945,0.08882135
144,4,Le Havre,Your Place in LH,https://www.booking.com/hotel/fr/your-place-in-lh-le-havre12.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,8.1,Managed by a private host,49.498764,0.134303
145,4,Le Havre,Hello Normandie - Appart T3 tout équipé Quartier Coty Le Havre,https://www.booking.com/hotel/fr/hello-normandie-appart-t3-tout-equipe-quartier-coty-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,7.1,Managed by a private host,49.49796,0.114632
146,4,Le Havre,Les Gîtes Havrais,https://www.booking.com/hotel/fr/les-gites-havrais.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,8.6,"Offering garden views, a garden and free WiFi, Les Gîtes Havrais offers accommodation well situated in Le Havre, within a short distance of Saint-Michel's Church, Vauban Docks and University of Le...",49.4982166,0.123585
147,4,Le Havre,Beau Duplex 6 personnes Centre Ville Le Havre,https://www.booking.com/hotel/fr/beau-duplex-8-personnes-centre-ville-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,7.5,"Offering free WiFi and city views, Beau Duplex 6 personnes Centre Ville Le Havre is an accommodation situated in Le Havre, just less than 1 km from Saint-Michel's Church and 1.7 km from Perret Model...",49.498904,0.120864
148,4,Le Havre,Residence Hoteliere de l'Estuaire,https://www.booking.com/hotel/fr/residence-hoteliere-de-l-estuaire.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,7.3,"Featuring free WiFi throughout the property, Residence Hoteliere de l'Estuaire is situated in Le Havre, 500 metres from Saint-Michel's Church. ",49.4955557,0.116637
149,4,Le Havre,Résidence Dauphine,https://www.booking.com/hotel/fr/residence-dauphine.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,7.4,Résidence Dauphine offers pet-friendly accommodation in Le Havre's historic district. Many restaurants and shops can be found within 150 metres. The beach and the marina are within a 10-minute walk. ,49.48800663,0.11446936
150,4,Le Havre,Hotel Spa Le Pasino,https://www.booking.com/hotel/fr/pasino.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,8.4,"Located at the heart of Le Havre, Hotel Spa le Pasino features an indoor swimming pool, a spa with sauna and a casino on site. It offers guest rooms with a flat-screen TV. ",49.49117449,0.11193663
151,4,Le Havre,Résidence La Frégate,https://www.booking.com/hotel/fr/residence-la-fregate.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,6.8,"Résidence La Frégate is located near the heart of Le Havre, 3 km from the beach. ",49.49342197,0.13021991
152,4,Le Havre,Hôtel Carmin,https://www.booking.com/hotel/fr/carmin.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,8.6,"Hôtel Carmin is located in Le Havre town centre, 700m from the HAVRE beach It offers en suite rooms and free Wi-Fi. Rooms at the Carmin are equipped with a telephone and a flat-screen TV. ",49.49493852,0.10553956
153,4,Le Havre,Foch,https://www.booking.com/hotel/fr/foch-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,9.0,"Offering garden views, a casino and free WiFi, Foch offers accommodation in a prime location in Le Havre, within a short distance of Le Havre Beach, Perret Model Appartment and Eglise St-Joseph. ",49.4930727,0.1022734
154,4,Le Havre,Hôtel Spa Vent d'Ouest,https://www.booking.com/hotel/fr/vent-d-ouest-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2d5660054bd0019a&srepoch=1634909964&from=searchresults&from_sr_card=1,8.2,"Located just 550 metres from the beach in Le Havre, this hotel is a 5-minute drive from the ferry terminal. ",49.49141928,0.10070756
155,4,Le Havre,Vivez Le Havre ! Studio en Résidence bord de mer - Port de plaisance - 3 Etoiles,https://www.booking.com/hotel/fr/vivez-le-havre-studio-en-residence-bord-de-mer-port-de-plaisance.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,9.1,Managed by a private host,49.48802872,0.09972564
156,4,Le Havre,L’appart Duplex Bis,https://www.booking.com/hotel/fr/appart-duplex-bis.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,,Managed by a private host,49.4940577,0.1193632
157,4,Le Havre,Résidence Baie de Seine,https://www.booking.com/hotel/fr/ra-c-sidence-st-marie.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,8.7,"Located in Le Havre, a 10-minute drive from Le Havre Beach, this residence offers self-catering studios with flat-screen TVs and internet access. Le Havre Train Station is 2.5 km away. ",49.50428331,0.13178498
158,4,Le Havre,Novotel Le Havre Centre Gare,https://www.booking.com/hotel/fr/novotellehavre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,7.6,Managed by a private host,49.49160831,0.12526989
159,4,Le Havre,Joli T2 Le Havre Graville,https://www.booking.com/hotel/fr/joli-t2-le-havre-graville.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,8.3,Managed by a private host,49.5018292,0.1559372
160,4,Le Havre,Les chambres du Chat Perché,https://www.booking.com/hotel/fr/les-chambres-du-chat-perche.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,9.6,Managed by a private host,49.49948951,0.10641825
161,4,Le Havre,Gîte Notre Dame,https://www.booking.com/hotel/fr/gite-notre-dame-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,8.8,Managed by a private host,49.4866038,0.1071661
162,4,Le Havre,Appartement Cosy proche Bord de Mer,https://www.booking.com/hotel/fr/calme-et-bord-de-mer.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,8.8,Managed by a private host,49.49867343,0.09544736
163,4,Le Havre,Le charme de l ancien entre mer et ville,https://www.booking.com/hotel/fr/le-charme-de-l-ancien-entre-mer-et-ville.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,9.0,Managed by a private host,49.4962963,0.0992278
164,4,Le Havre,Aparthotel Adagio Access Le Havre Les Docks,https://www.booking.com/hotel/fr/adagio-access-le-havre-les-docks.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,8.4,"Located in Le Havre, Aparthotel Adagio Access Le Havre Les Docks is 100 metres from Docks Shopping Centre and 3 km from the town centre. ",49.48741929,0.13151121
165,4,Le Havre,Appartement Chic F2 Centre-ville,https://www.booking.com/hotel/fr/appartement-chic-f2-centre-ville.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,7.6,Managed by a private host,49.4942807,0.1183833
166,4,Le Havre,Le Valmer,https://www.booking.com/hotel/fr/le-valmer.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,9.2,"Le Valmer is a beachfront property set in Le Havre, 1.6 km from Saint-Michel's Church and 2.3 km from Perret Model Appartment. ",49.50123653,0.11174429
167,4,Le Havre,Appartement Élégant & Ensoleillé - Centre-ville,https://www.booking.com/hotel/fr/franklin-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,9.5,Managed by a private host,49.496997,0.116757
168,4,Le Havre,L'Escale Meublé Touristique,https://www.booking.com/hotel/fr/meuble-tourisme-le-havre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,7.7,"L'Escale Meublé Touristique in Le Havre provides accommodation with free WiFi, less than 1 km from Le Havre Beach, a 2-minute walk from Le Volcan and 400 metres from Perret Model Appartment. ",49.490069,0.105589
169,4,Le Havre,Duplex Modern & Design - Proche commerces,https://www.booking.com/hotel/fr/une-nuit-au-havre-duplex-renan.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,9.2,Managed by a private host,49.49803188,0.11900012
170,4,Le Havre,Kyriad Le Havre Centre,https://www.booking.com/hotel/fr/kyriadlehavrecentre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,6.9,The Kyriad Le Havre Centre Hotel is located near the sea in Normandy. It offers en suite rooms with satellite TV and free Wi-Fi internet access. ,49.49308921,0.13096154
171,4,Le Havre,Premiere Classe Le Havre Centre,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4AqbJwIsGwAIB0gIkNmVmMzgzMDMtNzU2OS00Yjg1LTlkNTctY2YzZDE2YWRjMzkw2AIE4AIB&sid=8dfee64964e80e904ad7ba4d18439239&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=86b86007b4a8014a&srepoch=1634909967&from=searchresults&from_sr_card=1,7.5,"Featuring free WiFi throughout the property, Premiere Classe Le Havre Centre offers hotel accommodation in Le Havre. ",49.49641693,0.15151234
